State,Date,Year,Month,Interest,Pre_Launch,Post_Launch,Legal_Status,Online,Retail
PA,3/1/2019,2019,3,76,0,1,1,YES,YES
PA,4/1/2019,2019,4,66,0,1,1,YES,YES
PA,5/1/2019,2019,5,55,0,1,1,YES,YES
PA,6/1/2019,2019,6,57,0,1,1,YES,YES
PA,7/1/2019,2019,7,54,0,1,1,YES,YES
PA,8/1/2019,2019,8,68,0,1,1,YES,YES
PA,9/1/2019,2019,9,83,0,1,1,YES,YES
PA,10/1/2019,2019,10,81,0,1,1,YES,YES
PA,11/1/2019,2019,11,77,0,1,1,YES,YES
PA,12/1/2019,2019,12,79,0,1,1,YES,YES
PA,1/1/2020,2020,1,62,0,1,1,YES,YES
PA,2/1/2020,2020,2,49,0,1,1,YES,YES
PA,3/1/2020,2020,3,35,0,1,1,YES,YES
PA,4/1/2020,2020,4,26,0,1,1,YES,YES
PA,5/1/2020,2020,5,21,0,1,1,YES,YES
PA,6/1/2020,2020,6,19,0,1,1,YES,YES
PA,7/1/2020,2020,7,28,0,1,1,YES,YES
PA,8/1/2020,2020,8,46,0,1,1,YES,YES
PA,9/1/2020,2020,9,64,0,1,1,YES,YES
PA,10/1/2020,2020,10,66,0,1,1,YES,YES
PA,11/1/2020,2020,11,55,0,1,1,YES,YES
PA,12/1/2020,2020,12,56,0,1,1,YES,YES
PA,1/1/2021,2021,1,52,0,1,1,YES,YES
PA,2/1/2021,2021,2,40,0,1,1,YES,YES
PA,3/1/2021,2021,3,50,0,1,1,YES,YES
PA,4/1/2021,2021,4,47,0,1,1,YES,YES
PA,5/1/2021,2021,5,45,0,1,1,YES,YES
PA,6/1/2021,2021,6,48,0,1,1,YES,YES
PA,7/1/2021,2021,7,43,0,1,1,YES,YES
PA,8/1/2021,2021,8,48,0,1,1,YES,YES
PA,9/1/2021,2021,9,71,0,1,1,YES,YES
PA,10/1/2021,2021,10,75,0,1,1,YES,YES
PA,11/1/2021,2021,11,66,0,1,1,YES,YES
PA,12/1/2021,2021,12,64,0,1,1,YES,YES
PA,1/1/2022,2022,1,58,0,1,1,YES,YES
PA,2/1/2022,2022,2,39,0,1,1,YES,YES
PA,3/1/2022,2022,3,54,0,1,1,YES,YES
PA,4/1/2022,2022,4,51,0,1,1,YES,YES
PA,5/1/2022,2022,5,50,0,1,1,YES,YES
PA,6/1/2022,2022,6,41,0,1,1,YES,YES
PA,7/1/2022,2022,7,39,0,1,1,YES,YES
PA,8/1/2022,2022,8,52,0,1,1,YES,YES
PA,9/1/2022,2022,9,71,0,1,1,YES,YES
PA,10/1/2022,2022,10,74,0,1,1,YES,YES
PA,11/1/2022,2022,11,62,0,1,1,YES,YES
PA,12/1/2022,2022,12,58,0,1,1,YES,YES
PA,1/1/2023,2023,1,55,0,1,1,YES,YES
PA,2/1/2023,2023,2,38,0,1,1,YES,YES
PA,3/1/2023,2023,3,58,0,1,1,YES,YES
PA,4/1/2023,2023,4,55,0,1,1,YES,YES
PA,5/1/2023,2023,5,48,0,1,1,YES,YES
PA,6/1/2023,2023,6,42,0,1,1,YES,YES
PA,7/1/2023,2023,7,42,0,1,1,YES,YES
PA,8/1/2023,2023,8,54,0,1,1,YES,YES
PA,9/1/2023,2023,9,75,0,1,1,YES,YES
PA,10/1/2023,2023,10,69,0,1,1,YES,YES
PA,11/1/2023,2023,11,69,0,1,1,YES,YES
PA,12/1/2023,2023,12,66,0,1,1,YES,YES
PA,1/1/2024,2024,1,56,0,1,1,YES,YES
PA,2/1/2024,2024,2,34,0,1,1,YES,YES
PA,3/1/2024,2024,3,54,0,1,1,YES,YES
PA,4/1/2024,2024,4,48,0,1,1,YES,YES
PA,5/1/2024,2024,5,43,0,1,1,YES,YES
PA,6/1/2024,2024,6,40,0,1,1,YES,YES
PA,7/1/2024,2024,7,39,0,1,1,YES,YES
PA,8/1/2024,2024,8,54,0,1,1,YES,YES
PA,9/1/2024,2024,9,70,0,1,1,YES,YES
PA,10/1/2024,2024,10,58,0,1,1,YES,YES
PA,11/1/2024,2024,11,50,0,1,1,YES,YES
PA,12/1/2024,2024,12,50,0,1,1,YES,YES
PA,1/1/2025,2025,1,45,0,1,1,YES,YES
PA,2/1/2025,2025,2,31,0,1,1,YES,YES
PA,3/1/2025,2025,3,46,0,1,1,YES,YES
PA,4/1/2025,2025,4,40,0,1,1,YES,YES
PA,5/1/2025,2025,5,36,0,1,1,YES,YES
PA,6/1/2025,2025,6,35,0,1,1,YES,YES
PA,7/1/2025,2025,7,32,0,1,1,YES,YES
PA,8/1/2025,2025,8,51,0,1,1,YES,YES
PA,9/1/2025,2025,9,62,0,1,1,YES,YES
PA,10/1/2025,2025,10,53,0,1,1,YES,YES
PA,11/1/2025,2025,11,67,0,1,1,YES,YES
RI,1/1/2017,2017,1,70,1,0,1,YES,YES
RI,2/1/2017,2017,2,61,1,0,1,YES,YES
RI,3/1/2017,2017,3,80,1,0,1,YES,YES
RI,4/1/2017,2017,4,76,1,0,1,YES,YES
RI,5/1/2017,2017,5,60,1,0,1,YES,YES
RI,6/1/2017,2017,6,63,1,0,1,YES,YES
RI,7/1/2017,2017,7,66,1,0,1,YES,YES
RI,8/1/2017,2017,8,85,1,0,1,YES,YES
RI,9/1/2017,2017,9,100,1,0,1,YES,YES
RI,10/1/2017,2017,10,85,1,0,1,YES,YES
RI,11/1/2017,2017,11,80,1,0,1,YES,YES
RI,12/1/2017,2017,12,77,1,0,1,YES,YES
RI,1/1/2018,2018,1,71,1,0,1,YES,YES
RI,2/1/2018,2018,2,61,1,0,1,YES,YES
RI,3/1/2018,2018,3,78,1,0,1,YES,YES
RI,4/1/2018,2018,4,70,1,0,1,YES,YES
RI,5/1/2018,2018,5,69,1,0,1,YES,YES
RI,6/1/2018,2018,6,61,1,0,1,YES,YES
RI,7/1/2018,2018,7,63,1,0,1,YES,YES
RI,8/1/2018,2018,8,76,1,0,1,YES,YES
RI,9/1/2018,2018,9,95,1,0,1,YES,YES
RI,10/1/2018,2018,10,84,1,0,1,YES,YES
RI,11/1/2018,2018,11,70,1,0,1,YES,YES
RI,12/1/2018,2018,12,77,0,1,1,YES,YES
RI,1/1/2019,2019,1,64,0,1,1,YES,YES
RI,2/1/2019,2019,2,54,0,1,1,YES,YES
RI,3/1/2019,2019,3,74,0,1,1,YES,YES
RI,4/1/2019,2019,4,66,0,1,1,YES,YES
RI,5/1/2019,2019,5,60,0,1,1,YES,YES
RI,6/1/2019,2019,6,64,0,1,1,YES,YES
RI,7/1/2019,2019,7,59,0,1,1,YES,YES
RI,8/1/2019,2019,8,71,0,1,1,YES,YES
RI,9/1/2019,2019,9,87,0,1,1,YES,YES
RI,10/1/2019,2019,10,78,0,1,1,YES,YES
RI,11/1/2019,2019,11,75,0,1,1,YES,YES
RI,12/1/2019,2019,12,70,0,1,1,YES,YES
RI,1/1/2020,2020,1,65,0,1,1,YES,YES
RI,2/1/2020,2020,2,50,0,1,1,YES,YES
RI,3/1/2020,2020,3,37,0,1,1,YES,YES
RI,4/1/2020,2020,4,25,0,1,1,YES,YES
RI,5/1/2020,2020,5,20,0,1,1,YES,YES
RI,6/1/2020,2020,6,19,0,1,1,YES,YES
RI,7/1/2020,2020,7,28,0,1,1,YES,YES
RI,8/1/2020,2020,8,46,0,1,1,YES,YES
RI,9/1/2020,2020,9,70,0,1,1,YES,YES
RI,10/1/2020,2020,10,61,0,1,1,YES,YES
RI,11/1/2020,2020,11,56,0,1,1,YES,YES
RI,12/1/2020,2020,12,56,0,1,1,YES,YES
RI,1/1/2021,2021,1,54,0,1,1,YES,YES
RI,2/1/2021,2021,2,46,0,1,1,YES,YES
RI,3/1/2021,2021,3,49,0,1,1,YES,YES
RI,4/1/2021,2021,4,48,0,1,1,YES,YES
RI,5/1/2021,2021,5,44,0,1,1,YES,YES
RI,6/1/2021,2021,6,52,0,1,1,YES,YES
RI,7/1/2021,2021,7,50,0,1,1,YES,YES
RI,8/1/2021,2021,8,55,0,1,1,YES,YES
RI,9/1/2021,2021,9,74,0,1,1,YES,YES
RI,10/1/2021,2021,10,78,0,1,1,YES,YES
RI,11/1/2021,2021,11,69,0,1,1,YES,YES
RI,12/1/2021,2021,12,68,0,1,1,YES,YES
RI,1/1/2022,2022,1,60,0,1,1,YES,YES
RI,2/1/2022,2022,2,48,0,1,1,YES,YES
RI,3/1/2022,2022,3,59,0,1,1,YES,YES
RI,4/1/2022,2022,4,52,0,1,1,YES,YES
RI,5/1/2022,2022,5,57,0,1,1,YES,YES
RI,6/1/2022,2022,6,46,0,1,1,YES,YES
RI,7/1/2022,2022,7,43,0,1,1,YES,YES
RI,8/1/2022,2022,8,53,0,1,1,YES,YES
RI,9/1/2022,2022,9,68,0,1,1,YES,YES
RI,10/1/2022,2022,10,68,0,1,1,YES,YES
RI,11/1/2022,2022,11,63,0,1,1,YES,YES
RI,12/1/2022,2022,12,61,0,1,1,YES,YES
RI,1/1/2023,2023,1,59,0,1,1,YES,YES
RI,2/1/2023,2023,2,43,0,1,1,YES,YES
RI,3/1/2023,2023,3,61,0,1,1,YES,YES
RI,4/1/2023,2023,4,59,0,1,1,YES,YES
RI,5/1/2023,2023,5,54,0,1,1,YES,YES
RI,6/1/2023,2023,6,43,0,1,1,YES,YES
RI,7/1/2023,2023,7,44,0,1,1,YES,YES
RI,8/1/2023,2023,8,52,0,1,1,YES,YES
RI,9/1/2023,2023,9,70,0,1,1,YES,YES
RI,10/1/2023,2023,10,63,0,1,1,YES,YES
RI,11/1/2023,2023,11,63,0,1,1,YES,YES
RI,12/1/2023,2023,12,60,0,1,1,YES,YES
RI,1/1/2024,2024,1,57,0,1,1,YES,YES
RI,2/1/2024,2024,2,37,0,1,1,YES,YES
RI,3/1/2024,2024,3,57,0,1,1,YES,YES
RI,4/1/2024,2024,4,51,0,1,1,YES,YES
RI,5/1/2024,2024,5,53,0,1,1,YES,YES
RI,6/1/2024,2024,6,46,0,1,1,YES,YES
RI,7/1/2024,2024,7,39,0,1,1,YES,YES
RI,8/1/2024,2024,8,52,0,1,1,YES,YES
RI,9/1/2024,2024,9,60,0,1,1,YES,YES
RI,10/1/2024,2024,10,57,0,1,1,YES,YES
RI,11/1/2024,2024,11,50,0,1,1,YES,YES
RI,12/1/2024,2024,12,51,0,1,1,YES,YES
RI,1/1/2025,2025,1,45,0,1,1,YES,YES
RI,2/1/2025,2025,2,36,0,1,1,YES,YES
RI,3/1/2025,2025,3,52,0,1,1,YES,YES
RI,4/1/2025,2025,4,45,0,1,1,YES,YES
RI,5/1/2025,2025,5,41,0,1,1,YES,YES
RI,6/1/2025,2025,6,39,0,1,1,YES,YES
RI,7/1/2025,2025,7,32,0,1,1,YES,YES
RI,8/1/2025,2025,8,50,0,1,1,YES,YES
RI,9/1/2025,2025,9,67,0,1,1,YES,YES
RI,10/1/2025,2025,10,58,0,1,1,YES,YES
RI,11/1/2025,2025,11,70,0,1,1,YES,YES
SC,1/1/2017,2017,1,66,0,0,0,NO,NO
SC,2/1/2017,2017,2,44,0,0,0,NO,NO
SC,3/1/2017,2017,3,63,0,0,0,NO,NO
SC,4/1/2017,2017,4,57,0,0,0,NO,NO
SC,5/1/2017,2017,5,42,0,0,0,NO,NO
SC,6/1/2017,2017,6,42,0,0,0,NO,NO
SC,7/1/2017,2017,7,39,0,0,0,NO,NO
SC,8/1/2017,2017,8,51,0,0,0,NO,NO
SC,9/1/2017,2017,9,100,0,0,0,NO,NO
SC,10/1/2017,2017,10,85,0,0,0,NO,NO
SC,11/1/2017,2017,11,83,0,0,0,NO,NO
SC,12/1/2017,2017,12,72,0,0,0,NO,NO
SC,1/1/2018,2018,1,59,0,0,0,NO,NO
SC,2/1/2018,2018,2,41,0,0,0,NO,NO
SC,3/1/2018,2018,3,60,0,0,0,NO,NO
SC,4/1/2018,2018,4,48,0,0,0,NO,NO
SC,5/1/2018,2018,5,48,0,0,0,NO,NO
SC,6/1/2018,2018,6,47,0,0,0,NO,NO
SC,7/1/2018,2018,7,39,0,0,0,NO,NO
SC,8/1/2018,2018,8,48,0,0,0,NO,NO
SC,9/1/2018,2018,9,90,0,0,0,NO,NO
SC,10/1/2018,2018,10,83,0,0,0,NO,NO
SC,11/1/2018,2018,11,81,0,0,0,NO,NO
SC,12/1/2018,2018,12,75,0,0,0,NO,NO
SC,1/1/2019,2019,1,56,0,0,0,NO,NO
SC,2/1/2019,2019,2,41,0,0,0,NO,NO
SC,3/1/2019,2019,3,62,0,0,0,NO,NO
SC,4/1/2019,2019,4,49,0,0,0,NO,NO
SC,5/1/2019,2019,5,43,0,0,0,NO,NO
SC,6/1/2019,2019,6,47,0,0,0,NO,NO
SC,7/1/2019,2019,7,38,0,0,0,NO,NO
SC,8/1/2019,2019,8,55,0,0,0,NO,NO
SC,9/1/2019,2019,9,78,0,0,0,NO,NO
SC,10/1/2019,2019,10,70,0,0,0,NO,NO
SC,11/1/2019,2019,11,74,0,0,0,NO,NO
SC,12/1/2019,2019,12,67,0,0,0,NO,NO
SC,1/1/2020,2020,1,57,0,0,0,NO,NO
SC,2/1/2020,2020,2,35,0,0,0,NO,NO
SC,3/1/2020,2020,3,26,0,0,0,NO,NO
SC,4/1/2020,2020,4,19,0,0,0,NO,NO
SC,5/1/2020,2020,5,14,0,0,0,NO,NO
SC,6/1/2020,2020,6,16,0,0,0,NO,NO
SC,7/1/2020,2020,7,17,0,0,0,NO,NO
SC,8/1/2020,2020,8,33,0,0,0,NO,NO
SC,9/1/2020,2020,9,52,0,0,0,NO,NO
SC,10/1/2020,2020,10,61,0,0,0,NO,NO
SC,11/1/2020,2020,11,50,0,0,0,NO,NO
SC,12/1/2020,2020,12,51,0,0,0,NO,NO
SC,1/1/2021,2021,1,45,0,0,0,NO,NO
SC,2/1/2021,2021,2,30,0,0,0,NO,NO
SC,3/1/2021,2021,3,38,0,0,0,NO,NO
SC,4/1/2021,2021,4,32,0,0,0,NO,NO
SC,5/1/2021,2021,5,32,0,0,0,NO,NO
SC,6/1/2021,2021,6,36,0,0,0,NO,NO
SC,7/1/2021,2021,7,30,0,0,0,NO,NO
SC,8/1/2021,2021,8,32,0,0,0,NO,NO
SC,9/1/2021,2021,9,63,0,0,0,NO,NO
SC,10/1/2021,2021,10,65,0,0,0,NO,NO
SC,11/1/2021,2021,11,60,0,0,0,NO,NO
SC,12/1/2021,2021,12,59,0,0,0,NO,NO
SC,1/1/2022,2022,1,46,0,0,0,NO,NO
SC,2/1/2022,2022,2,32,0,0,0,NO,NO
SC,3/1/2022,2022,3,40,0,0,0,NO,NO
SC,4/1/2022,2022,4,39,0,0,0,NO,NO
SC,5/1/2022,2022,5,35,0,0,0,NO,NO
SC,6/1/2022,2022,6,29,0,0,0,NO,NO
SC,7/1/2022,2022,7,28,0,0,0,NO,NO
SC,8/1/2022,2022,8,34,0,0,0,NO,NO
SC,9/1/2022,2022,9,74,0,0,0,NO,NO
SC,10/1/2022,2022,10,64,0,0,0,NO,NO
SC,11/1/2022,2022,11,60,0,0,0,NO,NO
SC,12/1/2022,2022,12,53,0,0,0,NO,NO
SC,1/1/2023,2023,1,47,0,0,0,NO,NO
SC,2/1/2023,2023,2,31,0,0,0,NO,NO
SC,3/1/2023,2023,3,46,0,0,0,NO,NO
SC,4/1/2023,2023,4,43,0,0,0,NO,NO
SC,5/1/2023,2023,5,37,0,0,0,NO,NO
SC,6/1/2023,2023,6,32,0,0,0,NO,NO
SC,7/1/2023,2023,7,30,0,0,0,NO,NO
SC,8/1/2023,2023,8,39,0,0,0,NO,NO
SC,9/1/2023,2023,9,76,0,0,0,NO,NO
SC,10/1/2023,2023,10,60,0,0,0,NO,NO
SC,11/1/2023,2023,11,59,0,0,0,NO,NO
SC,12/1/2023,2023,12,55,0,0,0,NO,NO
SC,1/1/2024,2024,1,48,0,0,0,NO,NO
SC,2/1/2024,2024,2,28,0,0,0,NO,NO
SC,3/1/2024,2024,3,45,0,0,0,NO,NO
SC,4/1/2024,2024,4,36,0,0,0,NO,NO
SC,5/1/2024,2024,5,31,0,0,0,NO,NO
SC,6/1/2024,2024,6,30,0,0,0,NO,NO
SC,7/1/2024,2024,7,22,0,0,0,NO,NO
SC,8/1/2024,2024,8,35,0,0,0,NO,NO
SC,9/1/2024,2024,9,62,0,0,0,NO,NO
SC,10/1/2024,2024,10,46,0,0,0,NO,NO
SC,11/1/2024,2024,11,48,0,0,0,NO,NO
SC,12/1/2024,2024,12,44,0,0,0,NO,NO
SC,1/1/2025,2025,1,34,0,0,0,NO,NO
SC,2/1/2025,2025,2,23,0,0,0,NO,NO
SC,3/1/2025,2025,3,38,0,0,0,NO,NO
SC,4/1/2025,2025,4,31,0,0,0,NO,NO
SC,5/1/2025,2025,5,27,0,0,0,NO,NO
SC,6/1/2025,2025,6,23,0,0,0,NO,NO
SC,7/1/2025,2025,7,19,0,0,0,NO,NO
SC,8/1/2025,2025,8,38,0,0,0,NO,NO
SC,9/1/2025,2025,9,52,0,0,0,NO,NO
SC,10/1/2025,2025,10,45,0,0,0,NO,NO
SC,11/1/2025,2025,11,68,0,0,0,NO,NO
SD,1/1/2017,2017,1,58,1,0,1,NO,YES
SD,2/1/2017,2017,2,39,1,0,1,NO,YES
SD,3/1/2017,2017,3,81,1,0,1,NO,YES
SD,4/1/2017,2017,4,64,1,0,1,NO,YES
SD,5/1/2017,2017,5,50,1,0,1,NO,YES
SD,6/1/2017,2017,6,44,1,0,1,NO,YES
SD,7/1/2017,2017,7,40,1,0,1,NO,YES
SD,8/1/2017,2017,8,67,1,0,1,NO,YES
SD,9/1/2017,2017,9,96,1,0,1,NO,YES
SD,10/1/2017,2017,10,96,1,0,1,NO,YES
SD,11/1/2017,2017,11,90,1,0,1,NO,YES
SD,12/1/2017,2017,12,85,1,0,1,NO,YES
SD,1/1/2018,2018,1,60,1,0,1,NO,YES
SD,2/1/2018,2018,2,45,1,0,1,NO,YES
SD,3/1/2018,2018,3,79,1,0,1,NO,YES
SD,4/1/2018,2018,4,58,1,0,1,NO,YES
SD,5/1/2018,2018,5,50,1,0,1,NO,YES
SD,6/1/2018,2018,6,45,1,0,1,NO,YES
SD,7/1/2018,2018,7,48,1,0,1,NO,YES
SD,8/1/2018,2018,8,61,1,0,1,NO,YES
SD,9/1/2018,2018,9,100,1,0,1,NO,YES
SD,10/1/2018,2018,10,89,1,0,1,NO,YES
SD,11/1/2018,2018,11,81,1,0,1,NO,YES
SD,12/1/2018,2018,12,86,1,0,1,NO,YES
SD,1/1/2019,2019,1,60,1,0,1,NO,YES
SD,2/1/2019,2019,2,47,1,0,1,NO,YES
SD,3/1/2019,2019,3,83,1,0,1,NO,YES
SD,4/1/2019,2019,4,56,1,0,1,NO,YES
SD,5/1/2019,2019,5,52,1,0,1,NO,YES
SD,6/1/2019,2019,6,57,1,0,1,NO,YES
SD,7/1/2019,2019,7,49,1,0,1,NO,YES
SD,8/1/2019,2019,8,66,1,0,1,NO,YES
SD,9/1/2019,2019,9,93,1,0,1,NO,YES
SD,10/1/2019,2019,10,93,1,0,1,NO,YES
SD,11/1/2019,2019,11,81,1,0,1,NO,YES
SD,12/1/2019,2019,12,81,1,0,1,NO,YES
SD,1/1/2020,2020,1,65,1,0,1,NO,YES
SD,2/1/2020,2020,2,41,1,0,1,NO,YES
SD,3/1/2020,2020,3,36,1,0,1,NO,YES
SD,4/1/2020,2020,4,27,1,0,1,NO,YES
SD,5/1/2020,2020,5,20,1,0,1,NO,YES
SD,6/1/2020,2020,6,19,1,0,1,NO,YES
SD,7/1/2020,2020,7,25,1,0,1,NO,YES
SD,8/1/2020,2020,8,39,1,0,1,NO,YES
SD,9/1/2020,2020,9,65,1,0,1,NO,YES
SD,10/1/2020,2020,10,63,1,0,1,NO,YES
SD,11/1/2020,2020,11,56,1,0,1,NO,YES
SD,12/1/2020,2020,12,62,1,0,1,NO,YES
SD,1/1/2021,2021,1,52,1,0,1,NO,YES
SD,2/1/2021,2021,2,35,1,0,1,NO,YES
SD,3/1/2021,2021,3,53,1,0,1,NO,YES
SD,4/1/2021,2021,4,42,1,0,1,NO,YES
SD,5/1/2021,2021,5,41,1,0,1,NO,YES
SD,6/1/2021,2021,6,37,1,0,1,NO,YES
SD,7/1/2021,2021,7,36,1,0,1,NO,YES
SD,8/1/2021,2021,8,48,1,0,1,NO,YES
SD,9/1/2021,2021,9,71,1,0,1,NO,YES
SD,10/1/2021,2021,10,74,0,1,1,NO,YES
SD,11/1/2021,2021,11,70,0,1,1,NO,YES
SD,12/1/2021,2021,12,72,0,1,1,NO,YES
SD,1/1/2022,2022,1,54,0,1,1,NO,YES
SD,2/1/2022,2022,2,36,0,1,1,NO,YES
SD,3/1/2022,2022,3,66,0,1,1,NO,YES
SD,4/1/2022,2022,4,45,0,1,1,NO,YES
SD,5/1/2022,2022,5,38,0,1,1,NO,YES
SD,6/1/2022,2022,6,35,0,1,1,NO,YES
SD,7/1/2022,2022,7,30,0,1,1,NO,YES
SD,8/1/2022,2022,8,42,0,1,1,NO,YES
SD,9/1/2022,2022,9,67,0,1,1,NO,YES
SD,10/1/2022,2022,10,69,0,1,1,NO,YES
SD,11/1/2022,2022,11,61,0,1,1,NO,YES
SD,12/1/2022,2022,12,63,0,1,1,NO,YES
SD,1/1/2023,2023,1,53,0,1,1,NO,YES
SD,2/1/2023,2023,2,37,0,1,1,NO,YES
SD,3/1/2023,2023,3,61,0,1,1,NO,YES
SD,4/1/2023,2023,4,46,0,1,1,NO,YES
SD,5/1/2023,2023,5,36,0,1,1,NO,YES
SD,6/1/2023,2023,6,34,0,1,1,NO,YES
SD,7/1/2023,2023,7,32,0,1,1,NO,YES
SD,8/1/2023,2023,8,44,0,1,1,NO,YES
SD,9/1/2023,2023,9,71,0,1,1,NO,YES
SD,10/1/2023,2023,10,65,0,1,1,NO,YES
SD,11/1/2023,2023,11,60,0,1,1,NO,YES
SD,12/1/2023,2023,12,66,0,1,1,NO,YES
SD,1/1/2024,2024,1,52,0,1,1,NO,YES
SD,2/1/2024,2024,2,28,0,1,1,NO,YES
SD,3/1/2024,2024,3,56,0,1,1,NO,YES
SD,4/1/2024,2024,4,43,0,1,1,NO,YES
SD,5/1/2024,2024,5,41,0,1,1,NO,YES
SD,6/1/2024,2024,6,31,0,1,1,NO,YES
SD,7/1/2024,2024,7,28,0,1,1,NO,YES
SD,8/1/2024,2024,8,45,0,1,1,NO,YES
SD,9/1/2024,2024,9,62,0,1,1,NO,YES
SD,10/1/2024,2024,10,55,0,1,1,NO,YES
SD,11/1/2024,2024,11,45,0,1,1,NO,YES
SD,12/1/2024,2024,12,51,0,1,1,NO,YES
SD,1/1/2025,2025,1,40,0,1,1,NO,YES
SD,2/1/2025,2025,2,26,0,1,1,NO,YES
SD,3/1/2025,2025,3,49,0,1,1,NO,YES
SD,4/1/2025,2025,4,38,0,1,1,NO,YES
SD,5/1/2025,2025,5,31,0,1,1,NO,YES
SD,6/1/2025,2025,6,26,0,1,1,NO,YES
SD,7/1/2025,2025,7,23,0,1,1,NO,YES
SD,8/1/2025,2025,8,44,0,1,1,NO,YES
SD,9/1/2025,2025,9,56,0,1,1,NO,YES
SD,10/1/2025,2025,10,48,0,1,1,NO,YES
SD,11/1/2025,2025,11,67,0,1,1,NO,YES
TN,1/1/2017,2017,1,66,1,0,1,YES,NO
TN,2/1/2017,2017,2,43,1,0,1,YES,NO
TN,3/1/2017,2017,3,67,1,0,1,YES,NO
TN,4/1/2017,2017,4,60,1,0,1,YES,NO
TN,5/1/2017,2017,5,48,1,0,1,YES,NO
TN,6/1/2017,2017,6,48,1,0,1,YES,NO
TN,7/1/2017,2017,7,42,1,0,1,YES,NO
TN,8/1/2017,2017,8,53,1,0,1,YES,NO
TN,9/1/2017,2017,9,100,1,0,1,YES,NO
TN,10/1/2017,2017,10,86,1,0,1,YES,NO
TN,11/1/2017,2017,11,85,1,0,1,YES,NO
TN,12/1/2017,2017,12,76,1,0,1,YES,NO
TN,1/1/2018,2018,1,66,1,0,1,YES,NO
TN,2/1/2018,2018,2,47,1,0,1,YES,NO
TN,3/1/2018,2018,3,70,1,0,1,YES,NO
TN,4/1/2018,2018,4,53,1,0,1,YES,NO
TN,5/1/2018,2018,5,51,1,0,1,YES,NO
TN,6/1/2018,2018,6,46,1,0,1,YES,NO
TN,7/1/2018,2018,7,42,1,0,1,YES,NO
TN,8/1/2018,2018,8,51,1,0,1,YES,NO
TN,9/1/2018,2018,9,92,1,0,1,YES,NO
TN,10/1/2018,2018,10,77,1,0,1,YES,NO
TN,11/1/2018,2018,11,81,1,0,1,YES,NO
TN,12/1/2018,2018,12,75,1,0,1,YES,NO
TN,1/1/2019,2019,1,62,1,0,1,YES,NO
TN,2/1/2019,2019,2,52,1,0,1,YES,NO
TN,3/1/2019,2019,3,75,1,0,1,YES,NO
TN,4/1/2019,2019,4,49,1,0,1,YES,NO
TN,5/1/2019,2019,5,48,1,0,1,YES,NO
TN,6/1/2019,2019,6,53,1,0,1,YES,NO
TN,7/1/2019,2019,7,42,1,0,1,YES,NO
TN,8/1/2019,2019,8,53,1,0,1,YES,NO
TN,9/1/2019,2019,9,79,1,0,1,YES,NO
TN,10/1/2019,2019,10,72,1,0,1,YES,NO
TN,11/1/2019,2019,11,78,1,0,1,YES,NO
TN,12/1/2019,2019,12,70,1,0,1,YES,NO
TN,1/1/2020,2020,1,62,1,0,1,YES,NO
TN,2/1/2020,2020,2,39,1,0,1,YES,NO
TN,3/1/2020,2020,3,30,1,0,1,YES,NO
TN,4/1/2020,2020,4,23,1,0,1,YES,NO
TN,5/1/2020,2020,5,17,1,0,1,YES,NO
TN,6/1/2020,2020,6,15,1,0,1,YES,NO
TN,7/1/2020,2020,7,21,1,0,1,YES,NO
TN,8/1/2020,2020,8,33,1,0,1,YES,NO
TN,9/1/2020,2020,9,52,1,0,1,YES,NO
TN,10/1/2020,2020,10,59,1,0,1,YES,NO
TN,11/1/2020,2020,11,50,0,0,0,YES,NO
TN,12/1/2020,2020,12,54,0,1,1,YES,NO
TN,1/1/2021,2021,1,50,0,1,1,YES,NO
TN,2/1/2021,2021,2,34,0,1,1,YES,NO
TN,3/1/2021,2021,3,41,0,1,1,YES,NO
TN,4/1/2021,2021,4,35,0,1,1,YES,NO
TN,5/1/2021,2021,5,36,0,1,1,YES,NO
TN,6/1/2021,2021,6,43,0,1,1,YES,NO
TN,7/1/2021,2021,7,33,0,1,1,YES,NO
TN,8/1/2021,2021,8,36,0,1,1,YES,NO
TN,9/1/2021,2021,9,69,0,1,1,YES,NO
TN,10/1/2021,2021,10,74,0,1,1,YES,NO
TN,11/1/2021,2021,11,65,0,1,1,YES,NO
TN,12/1/2021,2021,12,64,0,1,1,YES,NO
TN,1/1/2022,2022,1,53,0,1,1,YES,NO
TN,2/1/2022,2022,2,36,0,1,1,YES,NO
TN,3/1/2022,2022,3,51,0,1,1,YES,NO
TN,4/1/2022,2022,4,41,0,1,1,YES,NO
TN,5/1/2022,2022,5,37,0,1,1,YES,NO
TN,6/1/2022,2022,6,35,0,1,1,YES,NO
TN,7/1/2022,2022,7,28,0,1,1,YES,NO
TN,8/1/2022,2022,8,37,0,1,1,YES,NO
TN,9/1/2022,2022,9,74,0,1,1,YES,NO
TN,10/1/2022,2022,10,73,0,1,1,YES,NO
TN,11/1/2022,2022,11,64,0,1,1,YES,NO
TN,12/1/2022,2022,12,59,0,1,1,YES,NO
TN,1/1/2023,2023,1,53,0,1,1,YES,NO
TN,2/1/2023,2023,2,36,0,1,1,YES,NO
TN,3/1/2023,2023,3,54,0,1,1,YES,NO
TN,4/1/2023,2023,4,44,0,1,1,YES,NO
TN,5/1/2023,2023,5,39,0,1,1,YES,NO
TN,6/1/2023,2023,6,40,0,1,1,YES,NO
TN,7/1/2023,2023,7,33,0,1,1,YES,NO
